TEXT,GENERAL TAG,SPECIFIC TAG,CATEGORIES,PHRASES
@TygodnikWPROST To jest bałwochwalstwo. Kupa betonu albo metalu sprofanowana..... To jest chore.,1,2,szy,
"@Marcineeex @Stadion_Bstok @ArvyNovi @_Ekstraklasa_ Gol Arvydasa, dostałem info, że w raporcie sędziego też jest mu zapisany.",0,0,,
@TSWislaCanPack myślałem że bardziej niż wczoraj piłkarze to skompromitować się będzie ciężko,0,0,,
"@g_owacz @StZerko Czy wywołując PW. Albo rozpoczynając Akcję Burza,czy Wachlarz.Itd,itd.",0,0,,
#Wypozyczeni Widzew Łódź - Olimpia Elbląg 1:0.\nMarcin Pigiel rozegrał 90 minut.,0,0,,
@JustaBlaszczyk 20017 ? :D no to najlepszego :D,0,0,,
"@ChrisReiko @ZelekZyzynski @JakubRzezniczak A co miał powiedzieć ? Wiadomo że będzie nam wmawiał, że to lepsza liga.",0,0,,
@MarcinPo3 @WojtekGasior Tym.razem zakończymy ta dyskusje bo szkoda mi czasu na gawędy o niczym z debilem.,1,1,atk,debilem
@KOCUR_KRAKOW Niezimno jej?? Przytulił byś ją ;-),0,0,,
"@magorzataPopow niestety, nie mam pojęcia :/",0,0,,
"@jakubbialek To w takim razie dziewięć, nie dziesięć 😊",0,0,,
"@alex_argentum75 Ała. Ale te pierwsze zawsze są drogie, bo jest ich mało. Przymrozki. Zaraz powinno być normalnie 😎",0,0,,
"@MichalMichalak I dobrze bo postawiłem powyżej 1,5 bramki 😂",0,0,,
@donaldtusk Pan Kocha Polskę HAHA tak jak te obywateleUB ciemnota z KODu... Itp,1,2,szy,ciemnota z kodu
RT @DMiszvzak: @donaldtusk Pan Kocha Polskę HAHA tak jak te obywateleUB ciemnota z KODu... Itp,1,2,szy,ciemnota z kodu
@MRusiecki @andrzejakub @AkademiaJagi Celem takich meczów jest hurr durr nakopanie Jagiellonii 😉,0,0,,
@OnetWiadomosci @SasinJacek Konkretnie ilu Ukraińców uzyskało w Polsce status uchodźcy w ostatnich dwóch latach?,0,0,,
@tomaszewskim ale to się ze słomą odbywa generalnie.,0,0,,
@JustaBlaszczyk no i to oznacza że nie można żartować ?,0,0,,
@banita_tomasz @1mara571 @tterlikowski Co to ma do ratowania topiacych sie dzieci i wzmożenia wybiórczego  @tterlikowski,0,0,,
"@kibic_999 @PolandLFC Powiedział ktoś, kto domaga się merytorycznej dyskusji, pisząc o \""drewnach\"".",0,0,,
"@mwpotocki @WojciechMucha Postaram się pamiętać i dam znać, jak było 😊",0,0,,
@Bogo136 @ZetWuuEee mój to chyba Mistrz_Pawlak ale głowy sobie nie dam uciąć a nie mam teraz czasu sprawdzić :),0,0,,
@WojciechMucha serio założyłeś sweter w liski do TV? 😂😂😂,0,0,,
"@sbigi23 Fajnie to wychodzi w prenumeracie  (już bez gazety) wszystkie 21 tomów po 11 zl sztuka, a wydanie ładne.",0,0,,
@WonderW92953815 To teraz to samo tylko bez 😁😁😁😁😁😁😁😁😁😁,0,0,,
"\""Dzień dobry, poproszę o wysłanie maila w dwóch egzemplarzach\"". \nI teraz nie bardzo wiem co zrobić. 🤔",0,0,,
"@pisorgpl @jozefmoneta @BeataSzydlo Rozumiem, że jutro w sejmie powie to pani protestującym. Załgane  pisowskie skurwysyny.",1,2,"wul, atk","pisowskie skurwysyny, załgane pisowskie skurwysyny"
ja: *bierze rutinoscorbin*\nja: odporność na pełnej kurwie,0,0,wul,kurwie
RT @polichromia: ja: *bierze rutinoscorbin*\nja: odporność na pełnej kurwie,0,0,wul,kurwie
@wislakrakow Dopiero teraz to wrzucacie ?,0,0,,
@shawnissue No to zapraszam do siebie!!,0,0,,
@JodenKr żebyście wy wytykali liczby wyjazdowe to śmiech na sali,0,0,,
@Kasiek_KK @Bogo136 @ZetWuuEee nie musi bo wtedy nikt niechciałby grać :),0,0,,
"@sjastrzebowski Z dziecmi, o matko, w koszulce pod kurtką?",0,0,,
@TDanisz czyli mówisz że nic nie tracę nie oglądając futsal ekstraklasy ?:),0,0,,
@Rozmowa_RMF @SasinJacek Znowu się czegoś nacpałeś i bredzisz,1,2,atk,się naćpałeś i bredzisz
@HeelPiTeRo Ja nie gram w ataku 😂,0,0,,
"@szejpszifter Kupuj ziemię i nieruchomości, tam jest potencjał",0,0,,
"Faceci tacy są: nie mogę spać od 2 tygodni, jestem osłabiony dlatego DOSTAŁEM KATAR I ZARAZ UMRĘ BO KICHNĄŁEM 5 RAZY POD RZĄD",0,0,,
Z Warszawy do Hurgady jest daleko ale z Radomia to już tylko 3 Suski.,0,0,,
RT @SzymonSuperSam: Z Warszawy do Hurgady jest daleko ale z Radomia to już tylko 3 Suski.,0,0,,
"@Mariush8 Nie ma powodu, zeby było głośno.",0,0,,
@pisorgpl Uczciwie? Dorwaliście się do żłobu i okradacie państwo na miliony złotych. O dewastacji instytucji państwowych nie wspomnę.,0,0,"atk, atk",okradacie państwo
@AdamNieznaj_2 I nie chodziło tu o te głupie 110 tys. Ale tę galaretkę😁😁,0,0,,
@MatkaPolka_ @janek_W1 @urwis1977 No to się nie pomyliłem😁😁😁,0,0,,
@_nazimno @Antosiewicz Chłopak chciał błysnąć A wy go tak....🚜🚜🚜🚜😁😁😁😁,0,0,,
"Wszystko ma znaczenie, kabel w moim przypadku zapoczątkował zmiany, później  sygnał tidal w Play przez dlna FLAC, a teraz kolumny",0,0,,
500+ bardzo na plus jednak  ten rzad wykorzystał dorobek poprzednich rządów do swojego populizmu chorego,0,0,,
@RepublikaTV @KWyszkowski Idealna nazwa dla tego programu. Manipulacje na najwyższym poziomie. Gratuluję.,0,0,,
Ktoś z konta Cimorelli dał mi fav do tweeta!!!,0,0,,
"Wszyscy sędziowie SN powinny pozwać do sądu Stanisława Piotrowicza. Skoro nazwał ich złodziejami, niech to przed sądem udowodni.",0,0,,
"RT @DWielowieyska: Wszyscy sędziowie SN powinny pozwać do sądu Stanisława Piotrowicza. Skoro nazwał ich złodziejami, niech to przed sądem u…",0,0,,
@MalgorzataW5 Ładna ta mała Gosia.😁😁😁.Ale już wtedy miała to coś w wyrazie twarzy i oczu😁😁😁😁😁😁😁. Ale co by nie mówić- lans😁😁😁😀😀,0,0,,
"@RafalJuszczyk28 @Lukaszsleszynsk @hanejko_p I klub, który na to pozwala i zawodnik, który nie dba o to żeby być w jak najlepszej formie.",0,0,,
@janekx89 @J1906B @hanejko_p Ewidentny karny nie ale kontakt z nogą boguskiego był ewidentny,0,0,,
@Ken__12345 Taki motłoch został uaktywniony przez prymitywów z PiSu.,1,2,wul,"motłoch, prymitywów"
"@WojciechMucha Myślę nad połączeniem Dżesiki z Teresą, tu jest potencjał.",0,0,,
@Kasiek_KK @Madzik_B_ taki macie dar przekonywania że nawet pasiaków i legionistów zdołałyście namówić ? :),0,0,,
"\""Panie Marszałku, proszę zejść z mojej osoby\"".",0,0,,
Odpalajcie  Nights Out In The Jungle wykonawcy Jamiroquai\nhttps://t.co/zz43Beqq1B,0,0,,
"@Anita_Cz @Bekartsmekart Daj mi chwilę, odezwę się 👏😍",0,0,,
"@KatarzynaPawlak Ja też obchodzę, i też nie wiedzą. 😀",0,0,,
RT @TheOperaAwards: And the #OperaAwards2018 Director of the Year is...\n\nMariusz Trelinski!,0,0,,
"@JackUnderhill5 @nietabeata Jak to tak, przecie wtedy Polski nie było",0,0,,
"@januszewskai @Benjamin_Ole \""Wałek\"". Tylko to mogłoby wskazywać na program śledczy,",0,0,,
@jaceksta a co powiesz o Lechu i Reissie ?,0,0,,
@bukarolbu @miguelaragna @KolorHistorii To Pana robota? Gratuluję :-),0,0,,
"@grzegorz205 Musisz mnie dodać do obserwowanych, żebym mógł wysłać DM.",0,0,,
"@sawicki_tomek Chyba mógł, zawiesinka i to gdzieś na piąty metr.",0,0,,
@zmacu_ Bo w FMa gra się w 2D :),0,0,,
@J_Krecidlo @przeglad czyli jednak za 9 mln go wykupili ?,0,0,,
"@Policja_KSP Już dawno straciliście wiarygodność, więc wasze tłumaczenia nikogo nie ruszają",0,0,,
@page_404found Następny mam w piątek :) teraz trzymam kciuki za Ciebie,0,0,,
@Matt_VaranN7 @matysiakd jak był w Wiśle to był co chwile wyśmiewany a teraz nagle by go chcieli 😂,0,0,,
@Jakub25538824 @HeelPiTeRo To chyba ja tak powinienem zareagować 😉,0,0,,
@daria_utf Daria jak się karnego niestrzela w takim momencie to trza przełknąć gorycz porażki,0,0,,
@ElaKonAna @MarekPast @julia3302 Kura ma jeden zwój mózgowy. Ta osoba ma dwa.,1,1,szy,
@HeelPiTeRo @Jagiellonia1920 @RioAve_FC Jak dla mnie to możesz mieć #AVEJAGA,0,0,,
@Patryk_CK @ZuchZawadiaka @mogiel90 a korona jak tam w pucharach ? A no tak nigdy nie przegraliście tam meczu,0,0,,
"#UstawaDegradacyjna przyjeta! NIECH ZYJE WOLNA POLSKA, PRECZ Z KOMUNA 🇵🇱",0,0,,
"RT @michalmarecik: #UstawaDegradacyjna przyjeta! NIECH ZYJE WOLNA POLSKA, PRECZ Z KOMUNA 🇵🇱",0,0,,
"@m_placzkowska IMO niepotrzebnie naklejali do prezentacji. Grają przecież jeszcze w pucharach, tam ich nie muszą mieć.",0,0,,
@Jakub25538824 I cały czas pracuje z tym zespołem,0,0,,
@ogorkowazryzem Wniosek do dalszej obserwacji wszystko mówi za siebie: do dziś my kibice go obserwujemy ale w tv ;),0,0,,
@CesarzowaIwona Uuuuu! Nie o take cycki chodziło😂😂😂😂😂😂😂,0,0,,
@matysiakd @Radeklaskawiec @artur_sekunda @Jootpe udajesz informatora a takiej rzeczy nie wiedziałeś...,0,0,,
"Wczoraj dostaliśmy z NFZ pompę insulinowa cena 12800, pierwszy pompa była od WOŚP, nie było refundacja w 2007r  kosztowała 12000 tyś",0,0,,
"@R_A_Ziemkiewicz Ratuj Alfiego, myślałem że jesteś już w Calais i zamierzasz wplaw przepłnać  kanał #superbohater",0,0,,
Nie mam pociagu do Bydgoszczy jestem: zszokowana,0,0,,
"@DariuszMatecki @R_A_Ziemkiewicz @trzaskowski_ @KoLiber_org Faszyzujący ultras, plujący jadem, zajebał bym mu kopa w dupę najchętniej",1,1,"atk, atk","zajebałbym go, faszyzujący ultras"
"@wkop18_w @R_A_Ziemkiewicz @KrystPawlowicz Zero bezwzgledne- -273,15 stopni celsjusza juz nizej umiejscowic sie nie da",0,0,,
"@KasiakMarek Te były bardzo grzeczne i dobrze wychowane, ale natury dzieci się nie okiełzna. Zbyt wielka ciekawość świata ;-)",0,0,,
@Szpro @ptruchlewski @pol_llonch Ngolo Kante :D gabaryty chyba podobne :),0,0,,
@DamianDukat Panie Damianie na derbach piwo będzie??  Czy mecz podwyższonego ryzyka?,0,0,,
Coś sobie sprawdzam. Scrollujcie dalej.,0,0,,
Jaki dramatyzm w tych barwach szczęścia,0,0,,
@SKWK1906  ile Wisły do wawy?,0,0,,
@pijawor Wisła szukała lewego obrońcy ? Ciekawe kiedy @zzyzynski @BL_1916,0,0,,
"@domidlugosz Splunęłam 3 razy przez lewe ramię, zagryzłam węglem posmarowanym czosnkiem i rzuciłam w kąt.",0,0,,
@MalgorzataW5 Co za determinacja!!😁😁 Tylko kobieta może być tak zdetetminowana jesli chodzi o inną kobietę😁😁😁😁,0,0,,
"@MalejonekDarek @grzebanach Super babcia. Całe szczęście, że nie było wtedy Kempy, bo by pojechała pomóc im na miejscu.",0,0,,
"@jakubiak_marek Boję się Pana, skrajnie zidealizowany, teraz na bogs po mordzie się poobijać, limo pod oczami to chluba",1,2,atk,
@MateuszGruzla @AndrzejDuda Wy budujecie wyłącznie kapitał polityczny. Wyłącznie.,0,0,,
"@JustaBlaszczyk ale pomyśl jaki to marketingowy strzał w \""10\"". Rok temu \""kibice\"" kupowali nowe koszulki i szaliki a teraz znowu muszą kupić",0,0,,
@cwiakala W reprezentacji powinni grać gracze w formie a nie za zasługi jak trener preferuje zasługi to wynik zasłużony 4-0,0,0,,
@sauc_t Tylko w przypadku Ronaldo. Innego zawodnika by nazwano idiotą :),0,0,,
"@wojteczek73 To wypadałoby, żeby to potwierdzał np. w takiej Miedzi Legnica, gdzie wiosną w większości meczów zaczynał na ławce.",0,0,,
@TDanisz chodzi o rzetelność i artykuły nt mojego klubu a przede wszystkim kibiców,0,0,,
@skorps23 Bardzo nie lubię długich spodni,0,0,,
No Self-Control feat. Sid Le Rock wykonawcy Metope\nhttps://t.co/m9jp2San1Q,0,0,,
Poisonous Darts wykonawcy Ghostface Killah\nhttps://t.co/ne5G2qn3OE,0,0,,
@JustaBlaszczyk nie ładnie się cieszyć z cudzego nieszczęścia hehe :),0,0,,
@CANALPLUS_SPORT @forumwisla_pl  a czy spalony przy bramce Nikolicia był to nie pokazali...,0,0,,
@Wixi93 przydałoby się bo po przyjsciu kolumbijczyków szanse na gre będą praktycznie zerowe a w tym wieku powinien grać jak najwięcej,0,0,,
"@niegrzeczny_zen Co będziesz rozkminiał, stan zastany",0,0,,
@BergNieWracaj w Bielsku i Szczecinie już była ta akcja :),0,0,,
"@arekpisarski @XKubiak Chuj nie ważne, 3 razy przeczytałem i kurwa to samo, mogłeś innych argumentów użyć dla takich jak ja",1,1,wul,"chuj,kurwa"
"@HeelPiTeRo Patrzą że ma warunki do tego, by się rozwinąć. Tylko tyle i az tyle.",0,0,,
@DrywaPr To nie jest mina. To styl życia.,0,0,,
@PiotrZychowicz A gdyby Beck podpisał układ z Niemcami nie było by września 39 i naszej hekatomby,0,0,,
@h_demboveac A niby jakie jest naturalne ułożenie ręki przy wyskakiwaniu do główki ?,0,0,,
@MCH_1906 Sorry ale Mourinho to też pajac. A od jakiegoś czasu zamiast pokazywać trofea to pokazuje na palcach ile kiedyś wygrał.,0,0,,
@MKierwinski @Platforma_org Dusić do ostatniego oddechu. Brawo. Gratuluję.,1,2,szy,dusić do ostatniego oddechu
@daria_utf A my szukamy normalności w pl piłce jak komentator były piłkarz niebardzo z normalnoscia prawi w tv,0,0,,
@MateuszMiga @bigiTSW @magru89 @Bogo136 @arturo0955 wtedy sie negocjuje now kontrakt,0,0,,
@piodlu @przeglad nie będzie musiał bo trenerami jest duet Kmiecik-Sobolewski więc Kmiecik będzie na konferencjach,0,0,,
"@_Agatha_AB_ @a_hrechorowicz @KSitkowski1 @biedrzyckiphoto To jedno z moich ulubionych, choć szkoda, że ucięte.",0,0,,
"Zafarbowałam Babci włosy, uczesałam. Patrzy w lustro: \n- Myślisz, że Dziadek mnie zabierze jutro na randkę? ❤",0,0,,
"@RadoslawNawrot Ale to kto jest potęgą w tym losowaniu, jeśli Lipsk nią nie jest? :)",0,0,,
"Oj Ulka Ulka dam ci dobrą rade: Jak facet ma na imię Bartek to znaczy, że coś z nim jest nie tak  #mjakmiłość",0,0,,
"RT @milkolandia: Oj Ulka Ulka dam ci dobrą rade: Jak facet ma na imię Bartek to znaczy, że coś z nim jest nie tak  #mjakmiłość",0,0,,
"@sierpowy7 @HeelPiTeRo Grał tak samo tam, jak tu.",0,0,,
@napalonywikary Zostaną zgliszcza i na nowo wszystko zbudujemy,0,0,,
"@witom_w_hellu @Dritone Codziennie w czyste piżamki, pedanci",0,0,,
"zrobię trzy rzeczy na studia i będę miała czas dla siebie, dobrze że nie idę dzisiaj do pracy",0,0,,
"No i  rozjebaliśmy pisdzielców, jak tego tetrzebowałem",1,2,wul,rozjebaliśmy pisdzielców
Mit o gladiatorach właśnie upadł,0,0,,
"@TomekZiel Dowcip brudny, jak podłoga w Ulubionej przed 5:00 z soboty na niedzielę.",0,0,,
@OObywatelska To jest efekt 2000 lat indoktrynacji ciemnego ludu,0,0,,
"@damiusie @StanMaad @ksw611 Ale Chińczycy co chwila majstrują ze swoimi przepisami, więc kto tam wie, jak u nich sytuacja wygląda :)",0,0,,
"@szczursonJ @januszewski_m Nie no, nie rób sobie jaj. Piłka nie leci pół minuty, wtedy na podejmowanie decyzji jest za późno. ;)",0,0,,
@pisorgpl @MorawieckiM Łżesz jak pies. Nie spełniliście niczego i publicznie kłamiecie. Nie ma żadnej decyzji w tej sprawie.,1,2,atk,łżesz jak pies
@MarcinhoSE7EN a Kiedy poznamy tych zapowiadanych Czechów ?:),0,0,,
@AnnaSkiepko Trzeba przejść na dietę fast food przez rok i problem zniknie ;-),0,0,,
@STANISA00912728 @urwis1977 Same k****a przypadki.Jakie to żałosne.,1,1,wul,
@TSmokowski Tomek niesluchaj radia jak juz tak Cię denerwuje zwykła reklama 😉 niejestem lekarzem ale podejrzewam chorobę zawodową🎤 🍻,0,0,,
@Jakub25538824 @HeelPiTeRo Może być lepszy. Teraz nie jest.,0,0,,
"@PaDenys @KenLewak mało wiem o świecie, na cmentarzu Bona obciągała  staremu Morawieckiemu?",1,2,wul,
"@Lobuzica na wynos resztki, wieczorem głód dopadnie",0,0,,
Jest decyzja sądu ws. Stanisława Gawłowskiego. Polityk PO idzie do więzienia\n@tvp_info #wieszwiecej\nhttps://t.co/evVvuT3qZO,0,0,,
RT @tvp_info: Jest decyzja sądu ws. Stanisława Gawłowskiego. Polityk PO idzie do więzienia\n@tvp_info #wieszwiecej\nhttps://t.co/evVvuT3qZO,0,0,,
asocjacja intymna władzy z księdzem Rydzykiem jest przerażająca,0,0,,
Czy będą nagrody za oddanie nagrody?,0,0,,
RT @pola_mm: Czy będą nagrody za oddanie nagrody?,0,0,,
@frondapl Kolejny debilny sukience. Ich seksualne obsesje zaczynają przybierać absurdalne rozmiary,1,2,szy,kolejny debilny sukience
"@modzel_jan @lis_tomasz Normalny Polak za granicą złego słowa nie powie na swój kraj, sprzedajna świnia tak.",1,2,szy,sprzedajna świnia
"RT @euter22: @modzel_jan @lis_tomasz Normalny Polak za granicą złego słowa nie powie na swój kraj, sprzedajna świnia tak.",1,2,szy,sprzedajna świnia
@MiMichalewicz @OloCzarny @Polskawruinie1 Tak jest. Ale Macierewicz jest jednym i drugim.,0,0,,
@kamilkostogrys Zimą ponoć byli chętni na niego.Mam nadzieje że po sezonie też się ktoś znajdzie.,0,0,,
"@Maska_Wnet - Marian, zamówmy transport. Jak masz zamiar to przewieźć?\n- Normalnie, Teresa.",0,0,,
@kp_ldz Łączoną włącz na TVP Sport :P,0,0,,
"@yyaann17 😀 Niebawem ma wyjść w nowym tłumaczeniu, bardzo jestem go ciekawa.",0,0,,
"Banda patafianów z Caballero na czele na boisku, a zmieniamy Aguero na Higuaina. Drugi do zmiany Pavon. 😂",1,2,szy,banda patafianów
"Doszłyśmy do wniosku z Mariką, że na sto procent dokument będzie jutro do odbioru 😂😂",0,0,,
@mrocznykosiiarz Ej dobry jest ten korektor?,0,0,,
@Rudzki77 a zawsze byli uważani za facetów z charakterem...,0,0,,
- Jest takie jedno imię... Dobre dla dziewczynki.\n- Jakie?\n- Tradycja!,0,0,,
"@Kardon1986_2 @sirtimon90 @kamil_rmcf @matiswiecicki No tak, walnął metr nad bramką z narożnika pola karnego :))",0,0,,
@ErykMistewicz @BratWodza To niech wraca na czarny ląd,0,0,,
@SamPereira_ Robisz się groteskowy chłopie. Taki dyżurny primitywny funkcjonariusz partyjnej propagandy.,1,2,atk,robisz się groteskowy
@Franek_S Franek Smuda czyni cuda ;-),0,0,,
"Kurwa, jest jakieś 60 stopni dzisiaj....",0,0,wul,kurwa
@Fakir693 @Jagiellonia1920 @EuropaLeague @KAAGent @Stadion_Bstok Ale było troche wiecej czasu do produkcji.,0,0,,
"Uwaga! Uwaga! Dziś u stokroty posłanka Joanna SW! Joanna wyznała, że tańczyła razem z posłem Gryglasem!",0,0,,
@cwiakala to pokazuje że w Portugalii nie ma dziennikarzy tylko jacys amatorzy którzy nie znają się na piłce i nie oglądali innych meczów,0,0,,
"@napalonywikary Może masz zaparcie, albo za dużo fasoli jesz, albo czereśni, albo to ja puszczam",0,0,,
@Wiollcia sierra burgess is a loser,0,0,,
"@marcin_bratek @PKPIntercityPDP Żeby się dwa razy zastanowić, po co tam jechać, jak można w fajne miejsce za 3 dychy 😁",0,0,,
@MalgorzataW5 I co z tego wyrosło!?😁😁😁😁,0,0,,
"Jest tu jakiś nindża wycieczek, który podpowie gdzie najlepiej szukać ofert #lastminute, może być na dzień przed 😎🌴Thanks from the mountain.",0,0,,
@StarlightMaddie @xvczaxv @pasztee @IoIite bo wg niej wygląd charakter poglądy zainteresowania zależą od samych ludzi XDDDDDD,0,0,,
@Tessi777 @weronikadobro @Janusz1967 Kto jest tolerancyjny? Katolicy w Polsce? Fajny żart na.ppczatek tygodnia.,0,0,szy,
Dzisiejszy szczyt powolności. Kiedy chcesz wstukać kod do mieszkania nr 48 i odbiera domofon ktoś pod 4 😂,0,0,,
@KWyszkowski Daruj sobie chłopie. Dno przebiłeś już dawno.,1,2,szy,dno przebiłeś już dawno
czekajcie ale jak to nie ma ciężarówek coca coli w Bydgoszczy co,0,0,,
@wroblewski_m @michalrachon Co to za jakiś nowy kretyn smoleński? Jakoś nie był specjalnie aktywny do tej pory....,1,2,szy,jakiś nowy kretyn smoleński
@tvp_info @TheCejrowski @Minela_20 Ale gówno zostało na Nowogrodzkiej,0,0,,
@RaperCountry @J_Krecidlo Chelsea to też nie jest supermarket.,0,0,,
"@Piotr_Ru @radkosky Zawsze ma dobry humor, czemu nie doceniasz",0,0,,
"@jan_czapski A ja bym to tak ujął: Kto krzyżem wojuje, na krzyżu ginie😁",1,1,,
@bieberakamuffin No tak XD fajnie ze już masz z głowy chociaż jedno z autem,0,0,,
"@JNizinkiewicz Nie chodzi o pracowitość, wyborcy to fanatycy, żaden glos sie nie zmarnuje",0,0,,
"Pan @CTomczyk bardzo ladnie zakończyl rozmowe, co jesli ktos da wiecej, bazy za 2 mld",0,0,,
@Pawcio1969 @ClaudinioPL @twittTM Idź się leczyć sieroto po komunie.,1,1,atk,idź się leczyć sieroto
@robert_blonski @DariuszMioduski Ja podziękuje @DariuszMioduski :) oby tak dalej!,0,0,,
@sjkaleta @KWyszkowski A kiedy przesłuchanie Jakuba R. ?,0,0,,
@MichalMichalak @MCH_1906 @zmacu_ @ko_mar8 Kara śmierci to powinna być dla takich ludzi... 😂,0,0,,
"PODAJ DALEJ ten tweet, a oddasz głos na udział Marcina Gortata w meczu gwiazd NBA:\n\nMarcin Gortat @MGortat #NBAVote\n\nJutro kolejny i nowy RT",1,2,,
"RT @K_Stanowski: PODAJ DALEJ ten tweet, a oddasz głos na udział Marcina Gortata w meczu gwiazd NBA:\n\nMarcin Gortat @MGortat #NBAVote\n\nJutro…",1,2,,
@daria_utf @optymistka Ty swoje a ja swoje ;),0,0,,
@KonradChudy - Poproszę ekspresso.\n- Ekspresso?\n- Ekspersso. Taka kawa z ekspresu.,0,0,,
"@IsakowiczZalesk @michalkarnowski @tygodnik @ArchKrakowska @MarzenaNykiel nie ma lekarzy, nie ma sądów, nic nie ma ale  jest pisdzielstwo",1,2,szy,"nic nie ma, ale jest pisdzielstwo"
